Type of Data,REF_COL,Origin,Variable,Rule Id,Weight,IsCritical,Dimension,DepTable,DepVar,Condition,Criterion,Flag,Source,Data_Domain
PolicyTransactions,Policy Number,PolicyTransactions,PolicyNumber,1010,1,1,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,Policy Number,PolicyTransactions,PolicyNumber,1011,1,1,Validity,null,null,['LEN(==)'],['7'],null,I90,Policy
PolicyTransactions,Renewal Number,PolicyTransactions,RenewalNumber,1012,1,1,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,Location Number,PolicyTransactions,LocationNumber,1013,0,3,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,Risk Number,PolicyTransactions,RiskNumber,1014,0,3,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,Risk Type,PolicyTransactions,RiskType,1015,0,3,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,Premium Class,PolicyTransactions,PremiumClass,1016,0,3,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,Product Name,PolicyTransactions,ProductName,1017,1,1,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,Sequence Number,PolicyTransactions,SequenceNo,1018,0,3,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,Batch Type,PolicyTransactions,BatchType,1019,0,3,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,TransactionType,PolicyTransactions,TransactionType,1020,0,3,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,Inception Date,PolicyTransactions,InceptionDate,1021,0,3,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,Expiry Date,PolicyTransactions,ExpiryDate,1022,1,1,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,Effective Date,PolicyTransactions,EffectiveDate,1023,0,3,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,Inception Date,PolicyTransactions,InceptionDate,1024,0,3,Validity,null,null,['Format'],['YYYY MM DD'],null,I90,Policy
PolicyTransactions,Expiry Date,PolicyTransactions,ExpiryDate,1025,1,1,Validity,null,null,['Format'],['YYYY MM DD'],null,I90,Policy
PolicyTransactions,Effective Date,PolicyTransactions,EffectiveDate,1026,0,3,Validity,null,null,['Format'],['YYYY MM DD'],null,I90,Policy
PolicyTransactions,Inception Date,PolicyTransactions,InceptionDate,1027,0,3,Validity,null,null,['Format'],['YYYY MM DD'],null,I90,Policy
PolicyTransactions,Expiry Date,PolicyTransactions,ExpiryDate,1028,1,1,Validity,null,null,['Format'],['YYYY MM DD'],null,I90,Policy
PolicyTransactions,Effective Date,PolicyTransactions,EffectiveDate,1029,0,3,Validity,null,null,['Format'],['YYYY MM DD'],null,I90,Policy
PolicyTransactions,Risk Terminated Date,PolicyTransactions,RiskTerminatedDate,1030,0,3,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,Base Premium,PolicyTransactions,BasePremium,1031,0,3,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,Commission Amount,PolicyTransactions,CommissionAmount,1032,1,1,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,Commission Rate,PolicyTransactions,CommissionRate,1033,0,3,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,Insurance Premium Tax,PolicyTransactions,IPT,1034,0,3,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,Agency Number,PolicyTransactions,AgencyNumber,1035,0,3,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,Agency Number,PolicyTransactions,AgencyNumber,1036,0,3,Validity,null,null,['LEN(==)'],['7'],null,I90,Policy
PolicyTransactions,Agency Branch,PolicyTransactions,AgencyBranch,1037,1,1,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,Occupation Code,PolicyTransactions,OccupationCode,1038,0,3,Completeness,null,null,null,null,null,I90,Policy
PolicyTransactions,Form Type,PolicyTransactions,FormType,1039,0,3,Completeness,null,null,null,null,null,I90,Policy
PremiumView,Policy Number,PremiumView,PolicyNumber,1040,1,1,Completeness,null,null,null,null,null,I90,Policy
PremiumView,Policy Number,PremiumView,PolicyNumber,1041,1,1,Validity,null,null,['LEN(==)'],['7'],null,I90,Policy
PremiumView,Product Name,PremiumView,ProductName,1042,1,1,Completeness,null,null,null,null,null,I90,Policy
PremiumView,Renewal Number,PremiumView,RenewalNumber,1043,1,1,Completeness,null,null,null,null,null,I90,Policy
PremiumView,Inception Date,PremiumView,InceptionDate,1044,0,3,Completeness,null,null,null,null,null,I90,Policy
PremiumView,Expiry Date,PremiumView,ExpiryDate,1045,1,1,Completeness,null,null,null,null,null,I90,Policy
PremiumView,Inception Date,PremiumView,InceptionDate,1046,0,3,Validity,null,null,['Format'],['YYYY MM DD'],null,I90,Policy
PremiumView,Expiry Date,PremiumView,ExpiryDate,1047,1,1,Validity,null,null,['Format'],['YYYY MM DD'],null,I90,Policy
PremiumView,Base Premium,PremiumView,BasePremium,1048,0,3,Completeness,null,null,null,null,null,I90,Policy
PremiumView,Net Premium,PremiumView,NetPremium,1049,1,1,Completeness,null,null,null,null,null,I90,Policy
PremiumView,Commission Amount,PremiumView,CommissionAmount,1050,1,1,Completeness,null,null,null,null,null,I90,Policy
PremiumView,Commission Rate,PremiumView,CommissionRate,1051,0,3,Completeness,null,null,null,null,null,I90,Policy
PremiumView,Insurance Premium Tax,PremiumView,IPT,1052,0,3,Completeness,null,null,null,null,null,I90,Policy
PremiumView,Total Location Count,PremiumView,totalLocationCount,1053,0,3,Completeness,null,null,null,null,null,I90,Policy
PremiumView,Agency Number,PremiumView,AgencyNumber,1054,0,3,Completeness,null,null,null,null,null,I90,Policy
PremiumView,Agency Number,PremiumView,AgencyNumber,1055,0,3,Validity,null,null,['LEN(==)'],['7'],null,I90,Policy
PremiumView,Agency Branch,PremiumView,AgencyBranch,1056,1,1,Completeness,null,null,null,null,null,I90,Policy
PremiumView,Occupation Code,PremiumView,OccupationCode,1057,0,3,Completeness,null,null,null,null,null,I90,Policy
PremiumView,Last Transaction Type,PremiumView,LastTransactionType,1058,0,3,Completeness,null,null,null,null,null,I90,Policy
PremiumView,Last Batch Type,PremiumView,LastBatchType,1059,0,3,Completeness,null,null,null,null,null,I90,Policy
PremiumView,New Renewal,PremiumView,NewRenewal,1060,1,1,Completeness,null,null,null,null,null,I90,Policy
PremiumView,New Renewal,PremiumView,NewRenewal,1061,1,1,Validity,null,null,['in'],"[['new', 'renewal']]",null,I90,Policy
daily_fact_calls,Queue,daily_fact_calls,queue,794,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Month,daily_fact_calls,month,795,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Queue Group Code,daily_fact_calls,queue_group_code,796,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Call Offered,daily_fact_calls,call_offered,797,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Call Handled,daily_fact_calls,call_handled,798,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Calls Handled It 10sec,daily_fact_calls,calls_handled_lt_10sec,799,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Calls Handled It 20sec,daily_fact_calls,calls_handled_lt_20sec,800,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Calls Handled It 180sec,daily_fact_calls,calls_handled_lt_180sec,801,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Calls Abandoned,daily_fact_calls,calls_abandoned,802,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Calls Abandoned lt 10sec,daily_fact_calls,calls_abandoned_lt_10sec,803,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Calls Abandoned lt 20sec,daily_fact_calls,calls_abandoned_lt_20sec,804,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Calls Handled Wait Over 1min,daily_fact_calls,calls_handled_wait_over_1min,805,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Calls Handled Wait Over 3min,daily_fact_calls,calls_handled_wait_over_3min,806,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Calls Handled Wait Over 5min,daily_fact_calls,calls_handled_wait_over_5min,807,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Calls Handled Wait Over 10min,daily_fact_calls,calls_handled_wait_over_10min,808,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Calls Abandoned Over 10sec,daily_fact_calls,calls_abandoned_over_10sec,809,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Calls Abandoned Over 20sec,daily_fact_calls,calls_abandoned_over_20sec,810,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Calls Abandoned Over 180sec,daily_fact_calls,calls_abandoned_over_180sec,811,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Calls Abandoned Between 10sec 180,daily_fact_calls,calls_abandoned_between_10sec_180,812,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Longest Abandoned Time,daily_fact_calls,longest_abandoned_time,813,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Call Duration,daily_fact_calls,call_duration,814,1,1,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Hold Duration,daily_fact_calls,hold_duration,815,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Wrap Up Duration,daily_fact_calls,wrap_up_duration,816,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Ring Time,daily_fact_calls,ring_time,817,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Time Of Longest Abandoned,daily_fact_calls,time_of_longest_abandoned,818,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Time Of Longest Wait,daily_fact_calls,time_of_longest_wait,819,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Time Of Longest Abandoned,daily_fact_calls,time_of_longest_abandoned,820,1,3,Validity,null,null,['Format'],['YYYY MM DD T'],null,Storm,Claim
daily_fact_calls,Time Of Longest Wait,daily_fact_calls,time_of_longest_wait,821,1,3,Validity,null,null,['Format'],['YYYY MM DD T'],null,Storm,Claim
daily_fact_calls,Queue Time,daily_fact_calls,queue_time,822,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Call Received Date,daily_fact_calls,call_received_date,823,1,1,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Call Received Date,daily_fact_calls,call_received_date,824,1,1,Validity,null,null,['Format'],['YYYY MM DD T'],null,Storm,Claim
daily_fact_calls,Longest Wait Time,daily_fact_calls,longest_wait_time,825,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Number Of Times Connected,daily_fact_calls,NumberofTimesConnected,826,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Call Type Code,daily_fact_calls,call_type_code,827,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Handler ID,daily_fact_calls,handler_id,828,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Insurance Type Description,daily_fact_calls,insurance_type_description,829,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Insurance Type ID,daily_fact_calls,insurance_type_id,830,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_fact_calls,Release Type Code,daily_fact_calls,release_type_code,831,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_statistics_calls,Local Agent,daily_aggregated_agent_statistics_calls,LocalAgent,832,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_statistics_calls,Call Date,daily_aggregated_agent_statistics_calls,call_date,833,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_statistics_calls,Call Date,daily_aggregated_agent_statistics_calls,call_date,834,1,3,Validity,null,null,['Format'],['YYYY MM DD'],null,Storm,Claim
daily_aggregated_agent_statistics_calls,Month,daily_aggregated_agent_statistics_calls,month,835,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_statistics_calls,Call Inbound,daily_aggregated_agent_statistics_calls,call_inbound,836,1,1,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_statistics_calls,Call Outbound,daily_aggregated_agent_statistics_calls,call_outbound,837,1,1,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_statistics_calls,Internal Calls Made,daily_aggregated_agent_statistics_calls,internal_calls_made,838,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_statistics_calls,Internal Calls Received,daily_aggregated_agent_statistics_calls,internal_calls_received,839,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_statistics_calls,Call Unknown,daily_aggregated_agent_statistics_calls,call_unknown,840,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_statistics_calls,Internal Calls Duration,daily_aggregated_agent_statistics_calls,internal_calls_duration,841,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_statistics_calls,Inbound AHT,daily_aggregated_agent_statistics_calls,inbound_AHT,842,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_statistics_calls,Outbound AHT,daily_aggregated_agent_statistics_calls,outbound_AHT,843,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_statistics_calls,Overall AHT,daily_aggregated_agent_statistics_calls,overall_AHT,844,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Agent,daily_aggregated_agent_productivity_call,Agent,845,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Raw Event Date,daily_aggregated_agent_productivity_call,raw_event_date,846,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,First Logged In,daily_aggregated_agent_productivity_call,first_logged_in,847,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,First Logged Off,daily_aggregated_agent_productivity_call,first_logged_off,848,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Raw Event Date,daily_aggregated_agent_productivity_call,raw_event_date,849,1,3,Validity,null,null,['Format'],['YYYY MM DD'],null,Storm,Claim
daily_aggregated_agent_productivity_call,First Logged In,daily_aggregated_agent_productivity_call,first_logged_in,850,1,3,Validity,null,null,['Format'],['YYYY MM DD T'],null,Storm,Claim
daily_aggregated_agent_productivity_call,First Logged Off,daily_aggregated_agent_productivity_call,first_logged_off,851,1,3,Validity,null,null,['Format'],['YYYY MM DD T'],null,Storm,Claim
daily_aggregated_agent_productivity_call,Duration Break Status,daily_aggregated_agent_productivity_call,duration_break_status,852,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Duration Lunch Status,daily_aggregated_agent_productivity_call,duration_lunch_status,853,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Duration Unavailable Status,daily_aggregated_agent_productivity_call,duration_unavailable_status,854,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Duration Internal Only Status,daily_aggregated_agent_productivity_call,duration_internal_only_status,855,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Duration Direct Only Status,daily_aggregated_agent_productivity_call,duration_direct_only_status,856,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Duration Union Status,daily_aggregated_agent_productivity_call,duration_union_status,857,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Duration Dta Not Ready Status,daily_aggregated_agent_productivity_call,duration_dta_not_ready_status,858,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Duration Do Not Disturb Status,daily_aggregated_agent_productivity_call,duration_do_not_disturb_status,859,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Duration Study Status,daily_aggregated_agent_productivity_call,duration_study_status,860,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Duration System Down Status,daily_aggregated_agent_productivity_call,duration_system_down_status,861,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Duration Coaching Status,daily_aggregated_agent_productivity_call,duration_coaching_status,862,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Duration Admin Status,daily_aggregated_agent_productivity_call,duration_admin_status,863,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Duration Meeting Status,daily_aggregated_agent_productivity_call,duration_meeting_status,864,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Duration Training Status,daily_aggregated_agent_productivity_call,duration_training_status,865,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Duration One To One Status,daily_aggregated_agent_productivity_call,duration_one_to_one_status,866,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Duration Personal Needs Status,daily_aggregated_agent_productivity_call,duration_personal_needs_status,867,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Duration Available Status,daily_aggregated_agent_productivity_call,duration_available_status,868,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Duration Callsetup Status,daily_aggregated_agent_productivity_call,duration_callsetup_status,869,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Duration Wrapup Status,daily_aggregated_agent_productivity_call,duration_wrapup_status,870,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Duration Holdtime Status,daily_aggregated_agent_productivity_call,duration_holdtime_status,871,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Inbound Talktime Duration,daily_aggregated_agent_productivity_call,inbound_talktime_duration,872,0,3,Completeness,null,null,null,null,null,Storm,Claim
daily_aggregated_agent_productivity_call,Total Talk,daily_aggregated_agent_productivity_call,total_talk,873,0,3,Completeness,null,null,null,null,null,Storm,Claim
opex_huddle_galileo_general,Last Working Day,opex_huddle_galileo_general,Last_Working_Day,1198,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Today,opex_huddle_galileo_general,Today,1199,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Policy Number,opex_huddle_galileo_general,Policy_No,1200,1,1,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Case Reference Number,opex_huddle_galileo_general,Case_Ref_No,1201,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Case Start Date,opex_huddle_galileo_general,Case_Received_Date,1202,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Agency Name,opex_huddle_galileo_general,Agency_Name,1203,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Agency Number,opex_huddle_galileo_general,Agency_Number,1204,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Queue,opex_huddle_galileo_general,Queue,1205,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Product,opex_huddle_galileo_general,Product,1206,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Product Label,opex_huddle_galileo_general,Product_Label,1207,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Category,opex_huddle_galileo_general,Category,1208,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Category Label,opex_huddle_galileo_general,Category_Label,1209,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Case Status,opex_huddle_galileo_general,Case_Status,1210,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Idx Policy Holder Name,opex_huddle_galileo_general,Policy_Holder,1211,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Idx Policy Renewal Date,opex_huddle_galileo_general,Renewal_Date,1212,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Broker Due Date,opex_huddle_galileo_general,Broker_Due_Date,1213,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Target Premium,opex_huddle_galileo_general,Target_Premium,1214,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Case Assignee,opex_huddle_galileo_general,Case_Assignee,1215,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Assignee Name,opex_huddle_galileo_general,Assignee_Name,1216,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Account Manager,opex_huddle_galileo_general,Account_Manager,1217,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Fact Find,opex_huddle_galileo_general,Fact_Find,1218,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Unread Interaction Count,opex_huddle_galileo_general,Unread_Email_Count,1219,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Team Code,opex_huddle_galileo_general,Assignee_Team_Code,1220,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Assignee Team,opex_huddle_galileo_general,Assignee_Team,1221,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Assignee Branch,opex_huddle_galileo_general,Assignee_Branch,1222,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Last Modified Date Time,opex_huddle_galileo_general,Last_Modified_Date_Time,1223,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Customer_Control,opex_huddle_galileo_general,Customer_Control,1224,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Record Plus 2,opex_huddle_galileo_general,RecdPlus2,1225,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Record Plus 5,opex_huddle_galileo_general,RecdPlus5,1226,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Quote Reference,opex_huddle_galileo_general,Quote_Ref,1227,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,New Insl,opex_huddle_galileo_general,NEW_INSL,1228,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,New Outsl,opex_huddle_galileo_general,NEW_OUTSL,1229,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,WIP Insl,opex_huddle_galileo_general,WIP_INSL,1230,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,WIP Outsl,opex_huddle_galileo_general,WIP_OUTSL,1231,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Wip Record Date,opex_huddle_galileo_general,WIP_RecdDate,1232,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Control MTA Overdue,opex_huddle_galileo_general,Control_MTA_Overdue,1233,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Control MTA Within 14,opex_huddle_galileo_general,Control_MTA_Within14,1234,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Group,opex_huddle_galileo_general,Group,1235,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Status Label,opex_huddle_galileo_general,Status_Label,1236,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Subs,opex_huddle_galileo_general,Subs,1237,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Last Complete Date,opex_huddle_galileo_general,Last_Complete_Date,1238,0,3,Completeness,null,['Status_Label'],['=='],['complete'],null,LegacyMigration,Policy
opex_huddle_galileo_general,Target Premium,opex_huddle_galileo_general,Total_Premium,1239,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Report Branch,opex_huddle_galileo_general,Report_Branch,1240,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Product Group,opex_huddle_galileo_general,Product_Group,1241,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
productivity_os_galileo,Branch,productivity_os_galileo,Branch,1242,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
productivity_os_galileo,Run Date,productivity_os_galileo,Run_Date,1243,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
productivity_os_galileo,Product Label,productivity_os_galileo,Product_Label,1244,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
productivity_os_galileo,Category Label,productivity_os_galileo,Category_Label,1245,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
productivity_os_galileo,Customer Control,productivity_os_galileo,Customer_Control,1246,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
productivity_os_galileo,Volume,productivity_os_galileo,vol,1247,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
productivity_os_galileo,Product Group,productivity_os_galileo,Product_Group,1248,0,3,Completeness,null,null,null,null,null,LegacyMigration,Policy
opex_huddle_galileo_general,Last Working Day,opex_huddle_galileo_general,Last_Working_Day,1249,0,3,Validity,null,null,['Format'],['YYYY MM DD'],null,LegacyMigration,Policy
opex_huddle_galileo_general,Today,opex_huddle_galileo_general,Today,1250,0,3,Validity,null,null,['Format'],['YYYY MM DD'],null,LegacyMigration,Policy
opex_huddle_galileo_general,Policy Number,opex_huddle_galileo_general,Policy_No,1251,1,1,Validity,null,null,['LEN(==)'],['7'],null,LegacyMigration,Policy
opex_huddle_galileo_general,Case Reference Number,opex_huddle_galileo_general,Case_Ref_No,1252,0,3,Validity,null,null,['LEN(==)'],['9'],null,LegacyMigration,Policy
opex_huddle_galileo_general,Agency Number,opex_huddle_galileo_general,Agency_Number,1253,0,3,Validity,null,null,['LEN(==)'],['7'],null,LegacyMigration,Policy
opex_huddle_galileo_general,Policy Renewal Date,opex_huddle_galileo_general,Renewal_Date,1254,0,3,Validity,null,null,['Format'],['YYYY MM DD'],null,LegacyMigration,Policy
opex_huddle_galileo_general,Broker Due Date,opex_huddle_galileo_general,Broker_Due_Date,1255,0,3,Validity,null,null,['Format'],['YYYY MM DD'],null,LegacyMigration,Policy
opex_huddle_galileo_general,Last Modified Date Time,opex_huddle_galileo_general,Last_Modified_Date_Time,1256,0,3,Validity,null,null,['Format'],['YYYY MM DD T'],null,LegacyMigration,Policy
opex_huddle_galileo_general,Customer Control,opex_huddle_galileo_general,Customer_Control,1257,0,3,Validity,null,null,['in'],"[['customer', 'control']]",null,LegacyMigration,Policy
opex_huddle_galileo_general,Record Plus 2,opex_huddle_galileo_general,RecdPlus2,1258,0,3,Validity,null,null,['Format'],['YYYY MM DD'],null,LegacyMigration,Policy
opex_huddle_galileo_general,Record Plus 5,opex_huddle_galileo_general,RecdPlus5,1259,0,3,Validity,null,null,['Format'],['YYYY MM DD'],null,LegacyMigration,Policy
opex_huddle_galileo_general,Group,opex_huddle_galileo_general,Group,1260,0,3,Validity,null,null,['in'],"[['wip', 'new', 'exc']]",null,LegacyMigration,Policy
